"battalion","incident_date_month","incidents_count","avg_minutes_to_arrival","avg_minutes_to_close","avg_suppression_units","avg_suppression_personnel","avg_ems_units","avg_ems_personnel","avg_other_units","avg_other_personnel","avg_estimated_property_loss","avg_estimated_contents_loss","avg_fire_fatalities","avg_fire_injuries","avg_civilian_fatalities","avg_civilian_injuries","avg_number_of_alarms","count_detectors_present","avg_number_of_floors_with_minimum_damage","avg_number_of_floors_with_significant_damage","avg_number_of_floors_with_heavy_damage","avg_number_of_floors_with_extreme_damage","count_automatic_extinguishing_system_present"
"B05","2019-07-01 00:00:00+00",183,-4.086520947176685,-23.365391621129326,2.4371584699453552,8.92896174863388,0.22404371584699453,0.3989071038251366,0.04918032786885246,0.09289617486338798,10000,150,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2019-08-01 00:00:00+00",214,-4.323753894080997,-21.62398753894081,2.5841121495327104,9.27570093457944,0.14953271028037382,0.2803738317757009,0.0794392523364486,0.14018691588785046,1100,782.8571428571429,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,1
"B05","2019-09-01 00:00:00+00",264,-3.956691919191919,-23.74078282828283,2.371212121212121,8.681818181818182,0.22348484848484848,0.4166666666666667,0.05303030303030303,0.09848484848484848,3164.285714285714,188.57142857142858,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,1
"B05","2019-10-01 00:00:00+00",226,-3.851253687315634,-23.80405604719764,2.584070796460177,9.331858407079647,0.22566371681415928,0.4247787610619469,0.0752212389380531,0.13716814159292035,195812.5,966.0714285714286,0.0,0.0,0.0,0.004424778761061947,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2019-11-01 00:00:00+00",241,-3.830774550484094,-24.251313969571232,2.7261410788381744,9.813278008298756,0.21991701244813278,0.4107883817427386,0.0912863070539419,0.16182572614107885,39381.818181818184,3833.3333333333335,0.0,0.004149377593360996,0.0,0.004149377593360996,1.012448132780083,3,NULL,NULL,NULL,3.0,NULL
"B05","2019-12-01 00:00:00+00",205,-3.9772357723577234,-20.63918699186992,2.5365853658536586,9.029268292682927,0.13658536585365855,0.25365853658536586,0.04878048780487805,0.09268292682926829,2916.6666666666665,2849,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2020-01-01 00:00:00+00",187,-3.8458110516934045,-22.368092691622103,2.679144385026738,9.470588235294118,0.18181818181818182,0.34759358288770054,0.0748663101604278,0.1497326203208556,4250,1434.375,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2020-02-01 00:00:00+00",171,-3.9576023391812867,-22.432748538011698,2.409356725146199,8.695906432748538,0.1871345029239766,0.34502923976608185,0.029239766081871343,0.05847953216374269,175,256.25,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,1
"B05","2020-03-01 00:00:00+00",203,-3.727175697865353,-21.894745484400655,2.561576354679803,9.251231527093596,0.1625615763546798,0.30049261083743845,0.06403940886699508,0.11330049261083744,4375,515.4545454545455,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2020-04-01 00:00:00+00",176,-3.915435606060606,-18.887878787878787,2.4886363636363638,8.897727272727273,0.125,0.22727272727272727,0.056818181818181816,0.09090909090909091,576.25,196.83333333333334,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2020-05-01 00:00:00+00",210,-3.7217460317460316,-20.505873015873014,2.876190476190476,10.485714285714286,0.2571428571428571,0.48095238095238096,0.14285714285714285,0.2714285714285714,11656.25,2554.6153846153848,0.0,0.0,0.0,0.0047619047619047615,1.0,4,NULL,NULL,NULL,NULL,2
"B05","2020-06-01 00:00:00+00",214,-3.708878504672897,-20.494392523364485,2.5700934579439254,9.35981308411215,0.21962616822429906,0.3925233644859813,0.06542056074766354,0.1261682242990654,9310,5322.5,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2020-07-01 00:00:00+00",191,-3.567364746945899,-17.912739965095987,2.486910994764398,9.115183246073299,0.15706806282722513,0.3036649214659686,0.06282722513089005,0.1256544502617801,275,158.75,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2020-08-01 00:00:00+00",211,-3.772432859399684,-20.065876777251184,2.691943127962085,9.644549763033176,0.23222748815165878,0.4075829383886256,0.09004739336492891,0.17061611374407584,172000,2821.4285714285716,0.0,0.0,0.0,0.004739336492890996,1.004739336492891,1,NULL,NULL,NULL,NULL,NULL
"B05","2020-09-01 00:00:00+00",217,-3.572811059907834,-20.0357910906298,2.3225806451612905,8.414746543778802,0.15207373271889402,0.28110599078341014,0.05069124423963134,0.09216589861751152,67461.66666666667,22451.11111111111,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2020-10-01 00:00:00+00",211,-3.9398104265402845,-22.313981042654028,2.7014218009478674,9.985781990521327,0.24644549763033174,0.4549763033175355,0.05687203791469194,0.10426540284360189,3668.3333333333335,5002.5,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,1
"B05","2020-11-01 00:00:00+00",202,-3.7783828382838283,-24.289191419141915,2.504950495049505,9.004950495049505,0.22277227722772278,0.41089108910891087,0.06930693069306931,0.12871287128712872,632,78.57142857142857,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2020-12-01 00:00:00+00",193,-3.99706390328152,-19.94050086355786,2.471502590673575,8.953367875647668,0.18134715025906736,0.33678756476683935,0.07253886010362694,0.13989637305699482,286.375,100,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-01-01 00:00:00+00",238,-4.245238095238095,-21.11106442577031,2.3781512605042017,8.785714285714286,0.15966386554621848,0.29411764705882354,0.058823529411764705,0.11764705882352941,13502,1850.8333333333333,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,1
"B05","2021-02-01 00:00:00+00",213,-4.249530516431925,-15.943505477308294,2.3661971830985915,8.793427230046948,0.11737089201877934,0.22065727699530516,0.056338028169014086,0.11267605633802817,600,472.14285714285717,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-03-01 00:00:00+00",224,-3.930493273542601,-21.532589285714284,2.6205357142857144,9.839285714285714,0.22321428571428573,0.41517857142857145,0.11607142857142858,0.20982142857142858,308314.28571428574,28105,0.0,0.0,0.0,0.004464285714285714,1.0044642857142858,2,NULL,NULL,NULL,NULL,NULL
"B05","2021-04-01 00:00:00+00",217,-3.975652841781874,-17.939016897081412,2.0921658986175116,7.917050691244239,0.1382488479262673,0.2626728110599078,0.027649769585253458,0.055299539170506916,1050,91.875,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-05-01 00:00:00+00",221,-4.425641025641026,-22.528280542986426,2.3031674208144794,8.561085972850679,0.16289592760180996,0.2986425339366516,0.058823529411764705,0.12217194570135746,381750,27437.5,0.0,0.0,0.0,0.004524886877828055,1.004524886877828,1,2.0,NULL,NULL,1.0,NULL
"B05","2021-06-01 00:00:00+00",216,-4.278086419753087,-18.395756172839505,2.351851851851852,8.578703703703704,0.08796296296296297,0.16666666666666666,0.032407407407407406,0.06018518518518518,2500,30,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-07-01 00:00:00+00",216,-3.890509259259259,-23.425231481481482,2.5925925925925926,9.375,0.25,0.4583333333333333,0.08333333333333333,0.1574074074074074,36220,5632,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2021-08-01 00:00:00+00",189,-4.300440917107584,-22.303968253968254,2.5343915343915344,9.158730158730158,0.1746031746031746,0.3333333333333333,0.0582010582010582,0.1164021164021164,4000,3162.5,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2021-09-01 00:00:00+00",219,-4.21324200913242,-21.931811263318114,2.374429223744292,8.570776255707763,0.1232876712328767,0.2374429223744292,0.0365296803652968,0.0730593607305936,NULL,75,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-10-01 00:00:00+00",257,-4.6194552529182875,-21.7378728923476,2.3346303501945527,8.474708171206226,0.14396887159533073,0.2607003891050584,0.038910505836575876,0.07392996108949416,5220,275,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-11-01 00:00:00+00",229,-4.13901018922853,-21.27867540029112,2.650655021834061,9.375545851528384,0.13973799126637554,0.25327510917030566,0.0611353711790393,0.11790393013100436,442,506.25,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2021-12-01 00:00:00+00",233,-4.3412732474964235,-20.83304721030043,2.609442060085837,9.34763948497854,0.12017167381974249,0.22317596566523606,0.06437768240343347,0.12446351931330472,30000,350,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2022-01-01 00:00:00+00",243,-4.520919067215363,-20.35,2.3786008230452675,8.650205761316872,0.12757201646090535,0.24691358024691357,0.053497942386831275,0.09876543209876543,1250,100,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2022-02-01 00:00:00+00",188,-4.11072695035461,-23.241312056737588,2.654255319148936,9.558510638297872,0.19680851063829788,0.3723404255319149,0.07446808510638298,0.14361702127659576,11330,1055,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2022-03-01 00:00:00+00",217,-4.112672811059908,-20.32488479262673,2.5622119815668203,9.341013824884792,0.15668202764976957,0.30414746543778803,0.08294930875576037,0.16129032258064516,62500.5,1171.875,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2022-04-01 00:00:00+00",244,-4.7991120218579235,-29.265505464480874,2.5491803278688523,9.368852459016393,0.20081967213114754,0.36475409836065575,0.0860655737704918,0.13934426229508196,589342.8571428572,134010,0.0,0.004098360655737705,0.0,0.004098360655737705,1.0081967213114753,3,NULL,NULL,NULL,NULL,NULL
"B05","2022-05-01 00:00:00+00",196,-4.3953231292517,-25.08503401360544,2.566326530612245,9.311224489795919,0.21428571428571427,0.3826530612244898,0.061224489795918366,0.12244897959183673,83333.33333333333,3389.5833333333335,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2022-06-01 00:00:00+00",234,-4.568803418803419,-19.298076923076923,2.08974358974359,7.636752136752137,0.13247863247863248,0.25213675213675213,0.01282051282051282,0.02564102564102564,50000,NULL,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2022-07-01 00:00:00+00",221,-4.33340874811463,-22.865460030165913,2.4072398190045248,8.7420814479638,0.18552036199095023,0.34841628959276016,0.049773755656108594,0.09502262443438914,13000,1393.75,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2022-08-01 00:00:00+00",241,-4.4599585062240665,-34.43063623789765,2.763485477178423,10.024896265560166,0.24896265560165975,0.46473029045643155,0.08298755186721991,0.14937759336099585,1363500,238935.29411764705,0.0,0.004149377593360996,0.0,0.008298755186721992,1.016597510373444,2,NULL,NULL,NULL,NULL,NULL
"B05","2022-09-01 00:00:00+00",236,-4.862358757062147,-21.76313559322034,2.3008474576271185,8.40677966101695,0.15254237288135594,0.288135593220339,0.0423728813559322,0.0847457627118644,50000,1162.5,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2022-10-01 00:00:00+00",246,-4.265582655826559,-22.21639566395664,2.5284552845528454,9.016260162601625,0.18699186991869918,0.35365853658536583,0.044715447154471545,0.08536585365853659,5075,175,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2022-11-01 00:00:00+00",216,-4.363117283950618,-24.07800925925926,2.25,8.231481481481481,0.19907407407407407,0.37037037037037035,0.041666666666666664,0.07407407407407407,51275,1680,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,1
"B05","2022-12-01 00:00:00+00",257,-4.300324254215305,-21.40667963683528,2.237354085603113,8.14396887159533,0.1517509727626459,0.28793774319066145,0.042801556420233464,0.07782101167315175,61300,11471.42857142857,0.0,0.0,0.0,0.0,1.0,4,NULL,NULL,NULL,NULL,1
"B05","2023-01-01 00:00:00+00",244,-4.742622950819672,-21.952459016393444,2.2459016393442623,8.151639344262295,0.11885245901639344,0.22540983606557377,0.03278688524590164,0.05737704918032787,834000,16789.166666666668,0.0,0.0,0.0,0.004098360655737705,1.0040983606557377,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2023-02-01 00:00:00+00",214,-4.319003115264797,-25.792445482866043,2.4158878504672896,8.789719626168225,0.21962616822429906,0.40654205607476634,0.056074766355140186,0.10747663551401869,500333.3333333333,33525,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,1
"B05","2023-03-01 00:00:00+00",280,-8.585178571428571,-25.32559523809524,2.157142857142857,7.864285714285714,0.1357142857142857,0.24285714285714285,0.04285714285714286,0.06785714285714285,302440,9145.833333333334,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2023-04-01 00:00:00+00",233,-4.332618025751073,-24.485979971387696,2.257510729613734,8.330472103004292,0.19742489270386265,0.36909871244635195,0.060085836909871244,0.1072961373390558,12416.666666666666,1012.5,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2023-05-01 00:00:00+00",184,-3.9528985507246377,-18.761684782608697,2.494565217391304,9.081521739130435,0.1793478260869565,0.33695652173913043,0.059782608695652176,0.11956521739130435,7000,383.3333333333333,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2023-06-01 00:00:00+00",209,-4.491626794258373,-24.681578947368422,2.2727272727272725,8.21531100478469,0.18181818181818182,0.3444976076555024,0.06220095693779904,0.11483253588516747,58300,12887.5,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2023-07-01 00:00:00+00",236,-4.159039548022599,-47.20310734463277,2.4661016949152543,9.021186440677965,0.1906779661016949,0.3516949152542373,0.0847457627118644,0.15254237288135594,41041.666666666664,10188.333333333334,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,NULL
"B05","2023-08-01 00:00:00+00",270,-4.409197530864198,-22.72969135802469,2.3925925925925924,8.52962962962963,0.14444444444444443,0.2814814814814815,0.02962962962962963,0.06666666666666667,2050,470.8333333333333,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2023-09-01 00:00:00+00",280,-4.424107142857143,-21.58684523809524,2.4285714285714284,8.7,0.15714285714285714,0.29285714285714287,0.05357142857142857,0.11071428571428571,100000,15037.5,0.0,0.0,0.0,0.0035714285714285713,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2023-10-01 00:00:00+00",261,-4.479821200510855,-24.226564495530013,2.344827586206897,8.39080459770115,0.16475095785440613,0.31417624521072796,0.04597701149425287,0.08045977011494253,5041.666666666667,72.5,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2023-11-01 00:00:00+00",241,-4.070816044260027,-18.315076071922544,2.5477178423236513,8.821576763485478,0.12863070539419086,0.23651452282157676,0.06224066390041494,0.11618257261410789,27000,8666.666666666666,0.0,0.0,0.0,0.0,1.0,2,NULL,NULL,NULL,NULL,1
"B05","2023-12-01 00:00:00+00",268,-4.419216417910448,-22.69794776119403,2.485074626865672,8.91044776119403,0.15671641791044777,0.291044776119403,0.041044776119402986,0.07835820895522388,1000750,83808.33333333333,0.0,0.0,0.0,0.007462686567164179,1.007462686567164,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-01-01 00:00:00+00",287,-4.35801393728223,-19.230603948896633,2.515679442508711,9.038327526132404,0.13937282229965156,0.26480836236933797,0.06968641114982578,0.1289198606271777,15142.857142857143,4845.454545454545,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-02-01 00:00:00+00",295,-4.2057627118644065,-18.9080790960452,2.3627118644067795,8.488135593220338,0.11864406779661017,0.22033898305084745,0.04745762711864407,0.09152542372881356,5033.333333333333,225,0.0,0.0,0.0,0.0,1.0,1,1.0,NULL,NULL,NULL,NULL
"B05","2024-03-01 00:00:00+00",243,-4.541358024691358,-20.941906721536352,2.251028806584362,8.156378600823045,0.16872427983539096,0.31275720164609055,0.0411522633744856,0.07818930041152264,4750,75,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-04-01 00:00:00+00",253,-4.655401844532279,-22.758234519104086,2.1620553359683794,7.810276679841897,0.1857707509881423,0.35177865612648224,0.03162055335968379,0.05138339920948617,5241.666666666667,2785,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2024-05-01 00:00:00+00",213,-4.4744913928012515,-23.488106416275432,2.3896713615023475,8.657276995305164,0.215962441314554,0.38028169014084506,0.056338028169014086,0.09859154929577464,135500,34000,0.0,0.0,0.0,0.009389671361502348,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-06-01 00:00:00+00",213,-4.9515649452269175,-23.45813771517997,2.3098591549295775,8.234741784037558,0.16901408450704225,0.3380281690140845,0.03755868544600939,0.06103286384976526,48736.36363636364,11530,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-07-01 00:00:00+00",207,-4.742834138486312,-23.086312399355876,2.42512077294686,8.618357487922705,0.12560386473429952,0.22705314009661837,0.03864734299516908,0.06763285024154589,60500,12634.375,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-08-01 00:00:00+00",265,-4.4668553459119495,-22.938553459119497,2.4415094339622643,8.667924528301887,0.1320754716981132,0.24150943396226415,0.04905660377358491,0.0830188679245283,97892.38461538461,26946.23076923077,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2024-09-01 00:00:00+00",220,-4.3522727272727275,-20.41462121212121,2.6227272727272726,9.168181818181818,0.1409090909090909,0.2545454545454545,0.045454545454545456,0.08636363636363636,0,1296.875,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-10-01 00:00:00+00",233,-4.645207439198855,-21.843061516452074,2.4506437768240343,8.678111587982833,0.13304721030042918,0.24892703862660945,0.034334763948497854,0.07296137339055794,300,166.66666666666666,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2024-11-01 00:00:00+00",269,-4.013692688971499,-19.73909541511772,2.687732342007435,9.449814126394052,0.12267657992565056,0.23048327137546468,0.048327137546468404,0.09665427509293681,4175,2279.5454545454545,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2024-12-01 00:00:00+00",261,-4.799616858237548,-20.821072796934867,2.260536398467433,8.14176245210728,0.12643678160919541,0.23754789272030652,0.03065134099616858,0.06513409961685823,1657,20.454545454545453,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B05","2025-01-01 00:00:00+00",270,-4.559320987654321,-18.39672839506173,2.325925925925926,8.203703703703704,0.09259259259259259,0.1814814814814815,0.025925925925925925,0.05185185185185185,1230.7692307692307,95.83333333333333,0.0,0.0,0.0,0.0,1.0,1,NULL,NULL,NULL,NULL,NULL
"B05","2025-02-01 00:00:00+00",195,-4.246410256410257,-20.244358974358974,2.5384615384615383,9.035897435897436,0.11794871794871795,0.2153846153846154,0.05128205128205128,0.09230769230769231,6000,250,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,1
"B05","2025-03-01 00:00:00+00",113,-4.471828908554572,-17.08952802359882,2.3451327433628317,8.398230088495575,0.10619469026548672,0.20353982300884957,0.035398230088495575,0.07079646017699115,0,0,0.0,0.0,0.0,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
"B06","2003-01-01 00:00:00+00",233,-3.6548640915593706,-14.751216022889842,2.0,7.738197424892704,0.13733905579399142,0.21888412017167383,0.060085836909871244,0.06437768240343347,0,0,0.0,0.0,0.0,0.0,1.0,NULL,0.8,0.2,0.0,0.0,NULL
"B06","2003-02-01 00:00:00+00",195,-3.6421367521367523,-17.80119658119658,2.2051282051282053,7.794871794871795,0.08717948717948718,0.12307692307692308,0.05128205128205128,0.09743589743589744,51.282051282051285,5.128205128205129,0.0,0.0,0.0,0.0,1.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,NULL
"B06","2003-03-01 00:00:00+00",256,-3.5582682291666665,-13.942513020833333,2.00390625,7.7578125,0.12890625,0.20703125,0.05078125,0.05078125,78.125,0.15625,0.0,0.0,0.0,0.0,1.0,1,1.0,0.2,0.0,0.0,1
"B06","2003-04-01 00:00:00+00",218,-4.4767584097859325,-15.121941896024465,2.206422018348624,8.096330275229358,0.15137614678899083,0.24311926605504589,0.05963302752293578,0.05963302752293578,6.8807339449541285,1.3761467889908257,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,NULL
"B06","2003-05-01 00:00:00+00",221,-3.73657616892911,-14.086500754147814,1.8778280542986425,7.352941176470588,0.09954751131221719,0.167420814479638,0.00904977375565611,0.027149321266968326,0,0,0.0,0.0,0.0,0.0,1.0,NULL,1.0,0.0,0.0,0.0,NULL
"B06","2003-06-01 00:00:00+00",217,-4.374731182795699,-12.828110599078341,2.046082949308756,8.059907834101383,0.03225806451612903,0.06451612903225806,0.009216589861751152,0.018433179723502304,0,0,0.0,0.0,0.0,0.0,1.0,NULL,1.0,0.0,0.0,0.0,NULL
"B06","2003-07-01 00:00:00+00",242,-3.3683884297520663,-21.552685950413224,2.041322314049587,8.008264462809917,0.11570247933884298,0.2644628099173554,0.004132231404958678,0.008264462809917356,0,0,0.0,0.0,0.0,0.0,1.0041322314049588,1,0.4,0.2,0.2,0.0,NULL
"B06","2003-08-01 00:00:00+00",243,-3.158641975308642,-16.156378600823047,1.934156378600823,7.691358024691358,0.1522633744855967,0.34156378600823045,0.00823045267489712,0.012345679012345678,0,0,0.0,0.0,0.0,0.0,1.0,NULL,0.0,0.0,0.0,0.0,NULL
"B06","2003-09-01 00:00:00+00",272,-3.0996323529411764,-16.67377450980392,2.4375,8.698529411764707,0.0661764705882353,0.13970588235294118,0.014705882352941176,0.025735294117647058,2022.4264705882354,147.05882352941177,0.0,0.003676470588235294,0.0,0.003676470588235294,1.0073529411764706,4,0.6,0.0,0.1,0.2,NULL
"B06","2003-10-01 00:00:00+00",264,-5.528661616161616,-17.496338383838385,2.265151515151515,8.549242424242424,0.0946969696969697,0.17803030303030304,0.003787878787878788,0.007575757575757576,568.939393939394,114.0530303030303,0.0,0.0,0.0,0.0,1.003787878787879,6,0.875,0.0,0.125,0.0,NULL
"B06","2003-11-01 00:00:00+00",238,-3.1570728291316525,-18.287605042016807,2.5168067226890756,9.142857142857142,0.09663865546218488,0.19327731092436976,0.0,0.0,1680.672268907563,336.6806722689076,0.0,0.0,0.0,0.0,1.004201680672269,3,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,NULL
"B06","2003-12-01 00:00:00+00",208,-4.388862179487179,-14.221875,2.0913461538461537,7.322115384615385,0.04326923076923077,0.09615384615384616,0.0,0.0,38.46153846153846,2.4038461538461537,0.0,0.0,0.0,0.0,1.0,1,0.6,0.0,0.0,0.0,NULL
"B06","2004-01-01 00:00:00+00",276,-3.1332125603864736,-13.059963768115942,2.108695652173913,8.101449275362318,0.07246376811594203,0.12681159420289856,0.0036231884057971015,0.007246376811594203,65.94202898550725,0,0.0,0.0,0.0,0.0,1.0,1,0.75,0.5,0.0,0.0,NULL
"B06","2004-02-01 00:00:00+00",185,-3.598018018018018,-14.200810810810811,2.0702702702702704,7.940540540540541,0.15135135135135136,0.32972972972972975,0.010810810810810811,0.021621621621621623,81.08108108108108,0,0.0,0.0,0.0,0.0,1.0,1,1.25,0.0,0.0,0.0,NULL
"B06","2004-03-01 00:00:00+00",257,-3.2924124513618676,-14.25272373540856,2.3463035019455254,8.922178988326849,0.07782101167315175,0.1556420233463035,0.007782101167315175,0.027237354085603113,335.408560311284,154.86381322957197,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,NULL
"B06","2004-04-01 00:00:00+00",195,-3.293076923076923,-15.572478632478633,2.4923076923076923,10.96923076923077,0.14358974358974358,0.2923076923076923,0.005128205128205128,0.010256410256410256,549.7435897435897,77.17948717948718,0.0,0.0,0.0,0.0,1.0,1,0.625,0.0,0.0,0.0,NULL
"B06","2004-05-01 00:00:00+00",190,-3.7274561403508772,-19.636228070175438,2.6157894736842104,9.552631578947368,0.12631578947368421,0.2894736842105263,0.005263157894736842,0.010526315789473684,448.42105263157896,203.1578947368421,0.0,0.0,0.0,0.0,1.0,1,0.8333333333333334,0.16666666666666666,0.0,0.0,NULL
"B06","2004-06-01 00:00:00+00",196,-3.3000850340136054,-17.112414965986396,2.454081632653061,8.903061224489797,0.1836734693877551,0.3622448979591837,0.0,0.0,460.33673469387753,81.37755102040816,0.0,0.0,0.0,0.0,1.0,4,0.7,0.2,0.0,0.0,2
"B06","2004-07-01 00:00:00+00",182,-3.4136446886446885,-21.053663003663004,2.6758241758241756,9.692307692307692,0.11538461538461539,0.23626373626373626,0.0,0.0,5817.857142857143,4153.846153846154,0.0,0.005494505494505495,0.0,0.005494505494505495,1.010989010989011,4,0.9,0.0,0.0,0.2,NULL
"B06","2004-08-01 00:00:00+00",140,-3.5508333333333333,-20.812738095238096,2.4214285714285713,8.65,0.10714285714285714,0.25,0.0,0.0,132.14285714285714,6.071428571428571,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,NULL
"B06","2004-09-01 00:00:00+00",167,-3.6805389221556886,-17.196007984031937,2.3892215568862274,8.592814371257486,0.11377245508982035,0.2694610778443114,0.0,0.0,108.08982035928143,93.53293413173652,0.0,0.0,0.0,0.0,1.0,1,0.5714285714285714,0.14285714285714285,0.0,0.0,NULL
"B06","2004-10-01 00:00:00+00",168,-3.6746031746031744,-16.65327380952381,2.7023809523809526,8.619047619047619,0.32142857142857145,0.2857142857142857,0.0,0.0,539.5833333333334,95,0.0,0.0,0.0,0.0,1.0,1,0.6,0.0,0.0,0.0,NULL
"B06","2004-11-01 00:00:00+00",187,-3.4948306595365417,-21.133778966131906,2.304812834224599,8.272727272727273,0.15508021390374332,0.26737967914438504,0.0,0.0,41.711229946524064,36.36363636363637,0.0,0.0,0.0,0.0,1.0,2,0.6,0.0,0.0,0.0,NULL
"B06","2004-12-01 00:00:00+00",203,-4.057553366174056,-23.56297208538588,2.4679802955665027,8.817733990147783,0.10344827586206896,0.21182266009852216,0.009852216748768473,0.014778325123152709,2785.2216748768474,783.4975369458128,0.0,0.009852216748768473,0.0,0.009852216748768473,1.0049261083743841,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,2
